Timestep,Primary Energy Factor kWh/kWh delivered,Emissions Factor kgCO2e/kWh,Emissions Factor kgCO2e/kWh including out-of-scope emissions
7705,1.862390933,0.050010047,0.050010047
7706,1.844666863,0.051402434,0.051402434
7707,1.716152718,0.045956385,0.045956385
7708,1.592897801,0.043545528,0.043545528
7709,1.677161124,0.040682621,0.040682621
7710,1.698827267,0.044585432,0.044585432
7711,1.785093572,0.049722732,0.049722732
7712,1.817239539,0.051759545,0.051759545
7713,1.923868871,0.060228907,0.060228907
7714,1.896033607,0.062982078,0.062982078
7715,1.848814932,0.070686631,0.070686631
7716,1.988720674,0.075779965,0.075779965
7717,1.947894045,0.080494351,0.080494351
7718,1.937668888,0.077826176,0.077826176
7719,1.852095957,0.082918916,0.082918916
7720,1.817605875,0.084174155,0.084174155
7721,1.796115781,0.082005578,0.082005578
7722,1.802865195,0.080965256,0.080965256
7723,1.738787952,0.07044446,0.07044446
7724,1.790846607,0.077807083,0.077807083
7725,1.795507323,0.075719058,0.075719058
7726,1.830664197,0.079237412,0.079237412
7727,1.80572991,0.075113932,0.075113932
7728,1.736783861,0.06167979,0.06167979
7729,1.677982771,0.057653478,0.057653478
7730,1.630194603,0.053065127,0.053065127
7731,1.641708321,0.05523222,0.05523222
7732,1.590577769,0.052841172,0.052841172
7733,1.549337985,0.049434431,0.049434431
7734,1.617270578,0.058344951,0.058344951
7735,1.595862062,0.056702477,0.056702477
7736,1.553611727,0.053792798,0.053792798
7737,1.554203779,0.05498741,0.05498741
7738,1.540778433,0.05562277,0.05562277
7739,1.559538744,0.059893528,0.059893528
7740,1.573933948,0.062961386,0.062961386
7741,1.612266466,0.068692893,0.068692893
7742,1.619337085,0.06854684,0.06854684
7743,1.60926237,0.066894023,0.066894023
7744,1.649493119,0.07108562,0.07108562
7745,1.619570374,0.06817431,0.06817431
7746,1.633856663,0.070436649,0.070436649
7747,1.646151513,0.071957871,0.071957871
7748,1.628922773,0.069032585,0.069032585
7749,1.619450581,0.06739337,0.06739337
7750,1.618669819,0.067038322,0.067038322
7751,1.61870322,0.065592619,0.065592619
7752,1.651335415,0.071219992,0.071219992
7753,1.535218625,0.056970632,0.056970632
7754,1.595130583,0.063897271,0.063897271
7755,1.574052044,0.0609219,0.0609219
7756,1.585989813,0.061958564,0.061958564
7757,1.596325435,0.065518068,0.065518068
7758,1.60937663,0.067640462,0.067640462
7759,1.750667709,0.085220472,0.085220472
7760,1.836515995,0.096933797,0.096933797
7761,1.867382638,0.102138101,0.102138101
7762,1.846665307,0.099520857,0.099520857
7763,1.949356512,0.111045951,0.111045951
7764,2.056252948,0.122999658,0.122999658
7765,2.29440572,0.124657751,0.124657751
7766,2.357212957,0.123314597,0.123314597
7767,2.371767523,0.120541864,0.120541864
7768,2.101993447,0.115015606,0.115015606
7769,2.018824684,0.114080471,0.114080471
7770,2.030032583,0.108570763,0.108570763
7771,1.91433495,0.103730034,0.103730034
7772,1.813230795,0.088041884,0.088041884
7773,1.733113634,0.075417101,0.075417101
7774,1.712434703,0.071665138,0.071665138
7775,1.694259988,0.068341126,0.068341126
7776,1.64611072,0.058395261,0.058395261
7777,1.567099664,0.050554562,0.050554562
7778,1.503866641,0.044016976,0.044016976
7779,1.488697967,0.041928903,0.041928903
7780,1.475228839,0.040751997,0.040751997
7781,1.571069817,0.050861332,0.050861332
7782,1.600364768,0.055695559,0.055695559
7783,1.694469738,0.066795572,0.066795572
7784,1.714167293,0.07156209,0.07156209
7785,1.730530304,0.076346506,0.076346506
7786,1.740156377,0.081191351,0.081191351
7787,1.801891414,0.092745591,0.092745591
7788,1.751579027,0.088578648,0.088578648
7789,1.752060051,0.090459177,0.090459177
7790,1.813907666,0.098483431,0.098483431
7791,1.797709977,0.090688242,0.090688242
7792,1.919411891,0.082593806,0.082593806
7793,2.071351809,0.084203255,0.084203255
7794,2.052411761,0.084626715,0.084626715
7795,1.885844456,0.082159027,0.082159027
7796,1.680230792,0.079078936,0.079078936
7797,1.60529417,0.075394366,0.075394366
7798,1.585229425,0.074473339,0.074473339
7799,1.59004638,0.074863603,0.074863603
7800,1.571963762,0.071887554,0.071887554
7801,1.549410992,0.068405391,0.068405391
7802,1.519839317,0.063911189,0.063911189
7803,1.494475427,0.059530417,0.059530417
7804,1.483784362,0.057973888,0.057973888
7805,1.471188771,0.055421125,0.055421125
7806,1.46679385,0.055231952,0.055231952
7807,1.498854484,0.059786507,0.059786507
7808,1.493939777,0.058239147,0.058239147
7809,1.524032083,0.061265438,0.061265438
7810,1.556025414,0.064618866,0.064618866
7811,1.562553505,0.064805347,0.064805347
7812,1.596901562,0.068674813,0.068674813
7813,1.606470288,0.069656348,0.069656348
7814,1.589024409,0.067243424,0.067243424
7815,1.615427628,0.070330416,0.070330416
7816,1.568427451,0.064538101,0.064538101
7817,1.583586992,0.065598469,0.065598469
7818,1.54414939,0.060665431,0.060665431
7819,1.581405886,0.062762387,0.062762387
7820,1.656717023,0.069587845,0.069587845
7821,1.675031894,0.069671343,0.069671343
7822,1.717773043,0.07344148,0.07344148
7823,1.753210187,0.076794233,0.076794233
7824,1.765687249,0.07964196,0.07964196
7825,1.794452307,0.0822565,0.0822565
7826,1.816055628,0.085684582,0.085684582
7827,1.879213371,0.093337018,0.093337018
7828,2.007629102,0.113483849,0.113483849
7829,2.097757332,0.109155055,0.109155055
7830,2.199374382,0.103104565,0.103104565
7831,2.201164571,0.106815633,0.106815633
7832,2.280429257,0.10561966,0.10561966
7833,2.285256216,0.1014645,0.1014645
7834,2.245159808,0.10972497,0.10972497
7835,2.241342288,0.112692456,0.112692456
7836,2.335870738,0.130893851,0.130893851
7837,2.27146261,0.125341354,0.125341354
7838,2.199336543,0.123193033,0.123193033
7839,2.265125918,0.129351634,0.129351634
7840,2.257635968,0.120762026,0.120762026
7841,2.203657418,0.118822942,0.118822942
7842,2.081654382,0.124169328,0.124169328
7843,2.066416977,0.130527246,0.130527246
7844,2.049442832,0.125363551,0.125363551
7845,2.103673874,0.128244335,0.128244335
7846,2.108306503,0.125532569,0.125532569
7847,2.081870026,0.119881145,0.119881145
7848,2.067275341,0.11855764,0.11855764
7849,1.94433175,0.118368549,0.118368549
7850,1.934718804,0.117857066,0.117857066
7851,2.072563601,0.116313538,0.116313538
7852,2.115531315,0.120714445,0.120714445
7853,2.193947772,0.121505935,0.121505935
7854,2.157748317,0.121800588,0.121800588
7855,2.203701932,0.134060767,0.134060767
7856,2.141620135,0.137655338,0.137655338
7857,2.1762365,0.13472439,0.13472439
7858,2.266597744,0.142097939,0.142097939
7859,2.309581769,0.159842443,0.159842443
7860,2.314014064,0.14257048,0.14257048
7861,2.370175351,0.138420003,0.138420003
7862,2.415002766,0.142034196,0.142034196
7863,2.361727628,0.140392524,0.140392524
7864,2.347307394,0.137049537,0.137049537
7865,2.303009217,0.138107784,0.138107784
7866,2.343820182,0.13269912,0.13269912
7867,2.292634326,0.12873526,0.12873526
7868,2.25607416,0.119148174,0.119148174
7869,2.225161469,0.119513629,0.119513629
7870,2.213152877,0.116286664,0.116286664
7871,2.290682263,0.107222932,0.107222932
7872,2.357308477,0.100801493,0.100801493
7873,2.368197584,0.098643086,0.098643086
7874,2.347262301,0.099200715,0.099200715
7875,2.386705249,0.10123378,0.10123378
7876,2.50731061,0.102842402,0.102842402
7877,2.49031253,0.103856346,0.103856346
7878,2.426229183,0.110821832,0.110821832
7879,2.313602917,0.101521687,0.101521687
7880,2.324139118,0.09943154,0.09943154
7881,2.355834308,0.093439537,0.093439537
7882,2.354096686,0.099999526,0.099999526
7883,2.324075394,0.097270419,0.097270419
7884,2.249874878,0.101507277,0.101507277
7885,2.259311403,0.096834215,0.096834215
7886,2.182799886,0.09977897,0.09977897
7887,2.130423787,0.09702838,0.09702838
7888,2.096645828,0.095463807,0.095463807
7889,2.028819708,0.095373474,0.095373474
7890,1.975989975,0.100134413,0.100134413
7891,1.969896597,0.095667809,0.095667809
7892,1.840001555,0.091761627,0.091761627
7893,1.790869958,0.091287588,0.091287588
7894,1.766313892,0.088909356,0.088909356
7895,1.709769172,0.083723119,0.083723119
7896,1.640368131,0.075691095,0.075691095
7897,1.649195449,0.075937606,0.075937606
7898,1.627986043,0.072313696,0.072313696
7899,1.650156928,0.07580027,0.07580027
7900,1.711753938,0.083689276,0.083689276
7901,1.779449458,0.091688806,0.091688806
7902,1.763586361,0.091775558,0.091775558
7903,1.822179612,0.10101845,0.10101845
7904,1.882271772,0.108221459,0.108221459
7905,1.954128351,0.111887133,0.111887133
7906,2.164251623,0.112931718,0.112931718
7907,2.241546596,0.11568719,0.11568719
7908,2.277037364,0.115151698,0.115151698
7909,2.416558259,0.117609949,0.117609949
7910,2.488250385,0.111647072,0.111647072
7911,2.427128935,0.113241919,0.113241919
7912,2.388935492,0.11691198,0.11691198
7913,2.365270865,0.113501155,0.113501155
7914,2.416994441,0.113963365,0.113963365
7915,2.370359279,0.106654254,0.106654254
7916,2.015554818,0.099162296,0.099162296
7917,1.949171659,0.093807915,0.093807915
7918,1.873398997,0.088912736,0.088912736
7919,1.789544744,0.081858772,0.081858772
7920,1.797201419,0.085982799,0.085982799
7921,1.784020068,0.084036987,0.084036987
7922,1.821119333,0.08798556,0.08798556
7923,1.841956907,0.089732184,0.089732184
7924,1.831813001,0.091164581,0.091164581
7925,2.019181057,0.099599841,0.099599841
7926,1.982518782,0.086060045,0.086060045
7927,1.86626131,0.084038197,0.084038197
7928,1.838306685,0.089236235,0.089236235
7929,1.811451447,0.08497501,0.08497501
7930,1.792276582,0.088334025,0.088334025
7931,1.802895907,0.09340354,0.09340354
7932,1.813821637,0.097805927,0.097805927
7933,1.85299842,0.100739831,0.100739831
7934,2.12418732,0.094162523,0.094162523
7935,2.24540146,0.095412027,0.095412027
7936,2.080557652,0.088614753,0.088614753
7937,1.962257698,0.08819443,0.08819443
7938,1.891765349,0.084772435,0.084772435
7939,1.816749488,0.086938074,0.086938074
7940,1.736142683,0.085735796,0.085735796
7941,1.790959241,0.08304155,0.08304155
7942,1.722739547,0.082340208,0.082340208
7943,1.652008535,0.079924162,0.079924162
7944,1.62569807,0.075596508,0.075596508
7945,1.550770109,0.064030843,0.064030843
7946,1.523218115,0.059374228,0.059374228
7947,1.537139785,0.062658429,0.062658429
7948,1.550520913,0.064871374,0.064871374
7949,1.549521552,0.064565943,0.064565943
7950,1.593995391,0.06950997,0.06950997
7951,1.620817558,0.074098047,0.074098047
7952,1.636376166,0.0767112,0.0767112
7953,1.679560987,0.085777717,0.085777717
7954,1.701939333,0.090597728,0.090597728
7955,1.760657008,0.099699022,0.099699022
7956,1.751208803,0.098352806,0.098352806
7957,1.742422378,0.096849196,0.096849196
7958,1.747948058,0.099188892,0.099188892
7959,1.743273798,0.096706494,0.096706494
7960,1.724666265,0.093040488,0.093040488
7961,1.664549534,0.083408904,0.083408904
7962,1.633998787,0.078645545,0.078645545
7963,1.596708938,0.071229884,0.071229884
7964,1.634816755,0.071498745,0.071498745
7965,1.653862289,0.070480067,0.070480067
7966,1.679941582,0.071166832,0.071166832
7967,1.690876563,0.069378719,0.069378719
7968,1.728923548,0.077301233,0.077301233
7969,1.763780619,0.08096388,0.08096388
7970,1.814668034,0.085497054,0.085497054
7971,2.098069002,0.076631957,0.076631957
7972,2.261310749,0.071645626,0.071645626
7973,2.288222862,0.069440016,0.069440016
7974,2.343027546,0.068106719,0.068106719
7975,2.288326013,0.073261319,0.073261319
7976,2.298836484,0.073848406,0.073848406
7977,2.328709634,0.075701123,0.075701123
7978,2.237418288,0.070576738,0.070576738
7979,2.137542001,0.06824677,0.06824677
7980,2.065749451,0.069266868,0.069266868
7981,1.972499756,0.070418375,0.070418375
7982,1.924822839,0.071088077,0.071088077
7983,1.863348997,0.069196854,0.069196854
7984,1.848512428,0.067858634,0.067858634
7985,1.795191182,0.063917421,0.063917421
7986,1.732969891,0.06286904,0.06286904
7987,1.738526543,0.061758272,0.061758272
7988,1.752219734,0.057625744,0.057625744
7989,1.689796256,0.056894578,0.056894578
7990,1.671975372,0.058273894,0.058273894
7991,1.649968504,0.058964003,0.058964003
7992,1.629068825,0.056749144,0.056749144
7993,1.637234848,0.055941353,0.055941353
7994,1.722051774,0.05822031,0.05822031
7995,1.71182031,0.058359911,0.058359911
7996,1.746170403,0.059426205,0.059426205
7997,1.741687105,0.061777854,0.061777854
7998,1.772596842,0.062152007,0.062152007
7999,1.868673186,0.066616763,0.066616763
8000,1.965394121,0.072361774,0.072361774
8001,1.998883771,0.074695813,0.074695813
8002,2.047789709,0.07917488,0.07917488
8003,2.07587544,0.084206332,0.084206332
8004,2.104367063,0.089069479,0.089069479
8005,2.176521012,0.092012632,0.092012632
8006,2.303494729,0.092516298,0.092516298
8007,2.351676549,0.089874248,0.089874248
8008,2.344363158,0.088181771,0.088181771
8009,2.353240278,0.088710537,0.088710537
8010,2.414940926,0.087294099,0.087294099
8011,2.420346891,0.085978302,0.085978302
8012,2.169117559,0.078861311,0.078861311
8013,2.140067967,0.074442975,0.074442975
8014,1.974206268,0.071614654,0.071614654
8015,1.771346003,0.07180448,0.07180448
8016,1.654527958,0.060625614,0.060625614
8017,1.653016974,0.059904788,0.059904788
8018,1.650301832,0.059469957,0.059469957
8019,1.600921338,0.052577436,0.052577436
8020,1.547143216,0.046392532,0.046392532
8021,1.533486266,0.046689064,0.046689064
8022,1.489944535,0.041871263,0.041871263
8023,1.445975837,0.038529657,0.038529657
8024,1.473165058,0.041634819,0.041634819
8025,1.490223399,0.042231748,0.042231748
8026,1.416972899,0.03254668,0.03254668
8027,1.48083382,0.038799805,0.038799805
8028,1.466143523,0.03722554,0.03722554
8029,1.533256071,0.046662623,0.046662623
8030,1.536190415,0.046117365,0.046117365
8031,1.58357587,0.052866654,0.052866654
8032,1.541701768,0.047018447,0.047018447
8033,1.59961688,0.054464593,0.054464593
8034,1.525005296,0.047341754,0.047341754
8035,1.489217206,0.044554728,0.044554728
8036,1.481421767,0.043630028,0.043630028
8037,1.495568261,0.046073682,0.046073682
8038,1.485444911,0.045572089,0.045572089
8039,1.465471178,0.043308707,0.043308707
8040,1.451847254,0.041512452,0.041512452
8041,1.494269456,0.04316583,0.04316583
8042,1.48194074,0.042760959,0.042760959
8043,1.465359645,0.041423591,0.041423591
8044,1.459559163,0.041406704,0.041406704
8045,1.45555547,0.042779614,0.042779614
8046,1.462142232,0.044677251,0.044677251
8047,1.453388906,0.045554238,0.045554238
8048,1.455516108,0.047703213,0.047703213
8049,1.476976736,0.051610405,0.051610405
8050,1.542300836,0.058531115,0.058531115
8051,1.599064498,0.065670219,0.065670219
8052,1.628926252,0.068396948,0.068396948
8053,1.642224432,0.070836677,0.070836677
8054,1.614541899,0.067758885,0.067758885
8055,1.684513717,0.075410823,0.075410823
8056,1.755370229,0.082532071,0.082532071
8057,1.744513151,0.080107424,0.080107424
8058,1.755563876,0.080318055,0.080318055
8059,1.764078609,0.079038373,0.079038373
8060,1.816134662,0.083466378,0.083466378
8061,1.81741681,0.080432638,0.080432638
8062,1.786459019,0.075358019,0.075358019
8063,1.740402562,0.072524595,0.072524595
8064,1.665266139,0.059265316,0.059265316
8065,1.68316434,0.061646764,0.061646764
8066,1.747038767,0.069671258,0.069671258
8067,1.718193781,0.067149066,0.067149066
8068,1.733677605,0.071505759,0.071505759
8069,1.70285309,0.064620161,0.064620161
8070,1.64867373,0.05914653,0.05914653
8071,1.701525791,0.064891768,0.064891768
8072,1.823395279,0.083055739,0.083055739
8073,1.921907794,0.096403336,0.096403336
8074,2.176180193,0.096070247,0.096070247
8075,2.18222818,0.097395766,0.097395766
8076,2.248852589,0.098941347,0.098941347
8077,2.248196688,0.096884554,0.096884554
8078,2.057352845,0.09625372,0.09625372
8079,1.890046081,0.093898586,0.093898586
8080,1.739521695,0.086976021,0.086976021
8081,1.67787482,0.0823967,0.0823967
8082,1.646256478,0.077070253,0.077070253
8083,1.656591292,0.07957238,0.07957238
8084,1.695216886,0.083584574,0.083584574
8085,1.695911506,0.08327747,0.08327747
8086,1.668327175,0.078307844,0.078307844
8087,1.641234914,0.074600431,0.074600431
8088,1.64034721,0.072860973,0.072860973
8089,1.622811407,0.069912121,0.069912121
8090,1.661292244,0.074465871,0.074465871
8091,1.650062739,0.072433008,0.072433008
8092,1.645191404,0.071019651,0.071019651
8093,1.685467415,0.077038448,0.077038448
8094,1.708320327,0.079918152,0.079918152
8095,1.751826702,0.086955382,0.086955382
8096,1.790475124,0.094039883,0.094039883
8097,1.805596383,0.096187646,0.096187646
8098,1.764265492,0.089711227,0.089711227
8099,1.761578288,0.08775289,0.08775289
8100,1.811740618,0.092938884,0.092938884
8101,1.78123108,0.088108285,0.088108285
8102,1.79437866,0.089273279,0.089273279
8103,1.811572795,0.092215338,0.092215338
8104,1.795916239,0.091166197,0.091166197
8105,1.869768941,0.102710862,0.102710862
8106,1.863868732,0.101702919,0.101702919
8107,1.967578952,0.091968116,0.091968116
8108,1.815750592,0.083429555,0.083429555
8109,1.792758072,0.080795695,0.080795695
8110,1.850265481,0.078072767,0.078072767
8111,1.884464303,0.076605843,0.076605843
8112,1.790269936,0.070298904,0.070298904
8113,1.768361667,0.074924285,0.074924285
8114,1.809091933,0.077944773,0.077944773
8115,1.959525534,0.084694172,0.084694172
8116,2.253804208,0.094998556,0.094998556
8117,2.167364139,0.096695084,0.096695084
8118,2.260044008,0.106569292,0.106569292
8119,2.222276668,0.106740931,0.106740931
8120,2.27924873,0.107909747,0.107909747
8121,2.294877921,0.109552039,0.109552039
8122,2.280077055,0.116166235,0.116166235
8123,2.157789118,0.121325052,0.121325052
8124,2.117632655,0.129186124,0.129186124
8125,2.048489471,0.120539383,0.120539383
8126,1.949017492,0.115411635,0.115411635
8127,1.987719388,0.109527089,0.109527089
8128,2.029366496,0.104964648,0.104964648
8129,1.99014614,0.101119042,0.101119042
8130,1.921734557,0.09907778,0.09907778
8131,1.917846414,0.095740988,0.095740988
8132,1.941790605,0.091102545,0.091102545
8133,1.784618857,0.089957762,0.089957762
8134,1.660578998,0.084905374,0.084905374
8135,1.654087239,0.083908522,0.083908522
8136,1.681460439,0.085412199,0.085412199
8137,1.676453474,0.085029444,0.085029444
8138,1.689701411,0.083862897,0.083862897
8139,1.656652296,0.078610865,0.078610865
8140,1.641384105,0.075385946,0.075385946
8141,1.645281634,0.075185357,0.075185357
8142,1.671724963,0.078107958,0.078107958
8143,1.732184184,0.084929532,0.084929532
8144,1.783125493,0.090245141,0.090245141
8145,1.801119399,0.092023675,0.092023675
8146,1.761526484,0.087045752,0.087045752
8147,1.794535958,0.090066247,0.090066247
8148,1.787368622,0.088736831,0.088736831
