timestep,Standard Tariff,7-Hour Off Peak Tariff,10-Hour Off Peak Tariff,Variable Time of Day Tariff
11070,25.16,29.8,16.04,21.0003575
11071,25.16,29.8,16.04,15.36030444
11072,25.16,29.8,16.04,20.50005899
11073,25.16,29.8,35.01,16.03189729
11074,25.16,29.8,35.01,12.38372669
11075,25.16,29.8,35.01,18.29369987
11076,25.16,29.8,35.01,21.79790322
11077,25.16,29.8,35.01,14.39701081
11078,25.16,29.8,35.01,13.75259459
11079,25.16,29.8,35.01,20.59012308
11080,25.16,29.8,35.01,16.54190278
11081,25.16,29.8,35.01,17.67861949
11082,25.16,29.8,35.01,12.91318879
11083,25.16,29.8,35.01,24.79705775
11084,25.16,29.8,35.01,12.60045119
11085,25.16,29.8,35.01,4.513823469
11086,25.16,29.8,35.01,13.10332326
11087,25.16,29.8,35.01,17.40346966
11088,25.16,14.6,16.04,10.06589596
11089,25.16,14.6,16.04,9.012306882
11090,25.16,14.6,16.04,13.44464828
11091,25.16,14.6,16.04,8.64769996
11092,25.16,14.6,16.04,18.92222629
11093,25.16,14.6,16.04,18.45704867
11094,25.16,14.6,16.04,17.89625133
11095,25.16,14.6,16.04,12.88598181
11096,25.16,14.6,16.04,9.016456342
11097,25.16,14.6,16.04,8.526756513
11098,25.16,14.6,16.04,15.66392167
11099,25.16,14.6,16.04,20.75438974
11100,25.16,14.6,16.04,21.4808279
11101,25.16,14.6,16.04,28.29014969
11102,25.16,29.8,35.01,27.18264867
11103,25.16,29.8,35.01,25.05866533
11104,25.16,29.8,35.01,20.92643737
11105,25.16,29.8,35.01,16.97866299
11106,25.16,29.8,35.01,27.66083101
11107,25.16,29.8,35.01,26.17685034
11108,25.16,29.8,35.01,21.32192521
11109,25.16,29.8,35.01,26.68328424
11110,25.16,29.8,35.01,15.86089279
11111,25.16,29.8,35.01,21.75474037
11112,25.16,29.8,35.01,20.11883384
11113,25.16,29.8,35.01,19.89682537
11114,25.16,29.8,35.01,19.88763595
11115,25.16,29.8,16.04,16.28206818
11116,25.16,29.8,16.04,10.22133674
11117,25.16,29.8,16.04,8.356023275
11118,25.16,29.8,16.04,21.36410765
11119,25.16,29.8,16.04,15.62636244
11120,25.16,29.8,16.04,20.8551434
11121,25.16,29.8,35.01,16.30958804
11122,25.16,29.8,35.01,12.59822697
11123,25.16,29.8,35.01,18.61056762
11124,25.16,29.8,35.01,22.17546777
11125,25.16,29.8,35.01,14.64638346
11126,25.16,29.8,35.01,13.99080522
11127,25.16,29.8,35.01,20.9467675
11128,25.16,29.8,35.01,16.82842741
11129,25.16,29.8,35.01,17.98483335
11130,25.16,29.8,35.01,13.13685995
11131,25.16,29.8,35.01,25.22657108
11132,25.16,29.8,35.01,12.77513753
11133,25.16,29.8,35.01,4.576400856
11134,25.16,29.8,35.01,13.28498117
11135,25.16,29.8,35.01,17.64474264
11136,25.16,14.6,16.04,9.959075551
11137,25.16,14.6,16.04,8.916667281
11138,25.16,14.6,16.04,13.30197218
11139,25.16,14.6,16.04,8.555929608
11140,25.16,14.6,16.04,18.72142152
11141,25.16,14.6,16.04,18.26118042
11142,25.16,14.6,16.04,17.70633432
11143,25.16,14.6,16.04,12.74923434
11144,25.16,14.6,16.04,8.920772706
11145,25.16,14.6,16.04,8.436269627
11146,25.16,14.6,16.04,15.4976944
11147,25.16,14.6,16.04,20.53414185
11148,25.16,14.6,16.04,21.19698512
11149,25.16,14.6,16.04,27.91633008
11150,25.16,29.8,35.01,26.82346333
11151,25.16,29.8,35.01,24.72754581
11152,25.16,29.8,35.01,20.64992018
11153,25.16,29.8,35.01,16.7543108
11154,25.16,29.8,35.01,27.29532707
11155,25.16,29.8,35.01,25.83095538
11156,25.16,29.8,35.01,21.04018213
11157,25.16,29.8,35.01,26.33069738
11158,25.16,29.8,35.01,15.65131056
11159,25.16,29.8,35.01,21.46727817
11160,25.16,29.8,35.01,19.85298814
11161,25.16,29.8,35.01,19.63391324
11162,25.16,29.8,35.01,19.62484525
11163,25.16,29.8,16.04,16.06692063
11164,25.16,29.8,16.04,10.08627431
11165,25.16,29.8,16.04,8.245608681
11166,25.16,29.8,16.04,21.08180718
11167,25.16,29.8,16.04,15.41987923
11168,25.16,29.8,16.04,20.57956827
11169,25.16,29.8,35.01,16.09407685
11170,25.16,29.8,35.01,12.43175686
11171,25.16,29.8,35.01,18.36465181
11172,25.16,29.8,35.01,21.88244618
11173,25.16,29.8,35.01,14.45284948
11174,25.16,29.8,35.01,13.8059339
11175,25.16,29.8,35.01,20.66998167
11176,25.16,29.8,35.01,16.60606039
11177,25.16,29.8,35.01,17.74718584
11178,25.16,29.8,35.01,12.96327246
11179,25.16,29.8,35.01,24.8932329
11180,25.16,29.8,35.01,12.63956635
11181,25.16,29.8,35.01,4.527835583
11182,25.16,29.8,35.01,13.14399948
11183,25.16,29.8,35.01,17.45749467
11184,25.16,14.6,16.04,9.787888976
11185,25.16,14.6,16.04,8.763398664
11186,25.16,14.6,16.04,13.07332455
11187,25.16,14.6,16.04,8.408861712
11188,25.16,14.6,16.04,18.39961896
11189,25.16,14.6,16.04,17.94728894
11190,25.16,14.6,16.04,17.40198009
11191,25.16,14.6,16.04,12.53008772
11192,25.16,14.6,16.04,8.767433521
11193,25.16,14.6,16.04,8.291258567
11194,25.16,14.6,16.04,15.23130449
11195,25.16,14.6,16.04,20.18118044
11196,25.16,14.6,16.04,20.74210879
11197,25.16,14.6,16.04,27.31726008
11198,25.16,29.8,35.01,26.24784569
11199,25.16,29.8,35.01,24.19690548
11200,25.16,29.8,35.01,20.20678358
11201,25.16,29.8,35.01,16.39477196
11202,25.16,29.8,35.01,26.70958348
11203,25.16,29.8,35.01,25.27663645
11204,25.16,29.8,35.01,20.58867071
11205,25.16,29.8,35.01,25.76565424
11206,25.16,29.8,35.01,15.31544153
11207,25.16,29.8,35.01,21.00660149
11208,25.16,29.8,35.01,19.42695329
11209,25.16,29.8,35.01,19.21257962
11210,25.16,29.8,35.01,19.20370622
11211,25.16,29.8,16.04,15.72213283
11212,25.16,29.8,16.04,9.869828087
11213,25.16,29.8,16.04,8.068662187
11214,25.16,29.8,16.04,20.62940251
11215,25.16,29.8,16.04,15.0889766
11216,25.16,29.8,16.04,20.13794139
11217,25.16,29.8,35.01,15.74870629
11218,25.16,29.8,35.01,12.16497779
11219,25.16,29.8,35.01,17.97055588
11220,25.16,29.8,35.01,21.41286021
11221,25.16,29.8,35.01,14.14269881
11222,25.16,29.8,35.01,13.5096657
11223,25.16,29.8,35.01,20.22641456
11224,25.16,29.8,35.01,16.24970293
11225,25.16,29.8,35.01,17.36634042
11226,25.16,29.8,35.01,12.68508735
11227,25.16,29.8,35.01,24.359037
11228,25.16,29.8,35.01,12.42230481
11229,25.16,29.8,35.01,4.450006605
11230,25.16,29.8,35.01,12.91806724
11231,25.16,29.8,35.01,17.15741775
11232,25.16,14.6,16.04,9.783532141
11233,25.16,14.6,16.04,8.759497855
11234,25.16,14.6,16.04,13.06750528
11235,25.16,14.6,16.04,8.405118717
11236,25.16,14.6,16.04,18.39142883
11237,25.16,14.6,16.04,17.93930015
11238,25.16,14.6,16.04,17.39423403
11239,25.16,14.6,16.04,12.52451026
11240,25.16,14.6,16.04,8.763530916
11241,25.16,14.6,16.04,8.287567919
11242,25.16,14.6,16.04,15.22452465
11243,25.16,14.6,16.04,20.17219728
11244,25.16,14.6,16.04,20.73053182
11245,25.16,14.6,16.04,27.30201327
11246,25.16,29.8,35.01,26.23319576
11247,25.16,29.8,35.01,24.18340026
11248,25.16,29.8,35.01,20.1955054
11249,25.16,29.8,35.01,16.38562141
11250,25.16,29.8,35.01,26.69467584
11251,25.16,29.8,35.01,25.26252859
11252,25.16,29.8,35.01,20.57717938
11253,25.16,29.8,35.01,25.75127344
11254,25.16,29.8,35.01,15.3068934
11255,25.16,29.8,35.01,20.9948769
11256,25.16,29.8,35.01,19.41611036
11257,25.16,29.8,35.01,19.20185634
11258,25.16,29.8,35.01,19.1929879
11259,25.16,29.8,16.04,15.7133577
11260,25.16,29.8,16.04,9.864319358
11261,25.16,29.8,16.04,8.064158757
11262,25.16,29.8,16.04,20.61788845
11263,25.16,29.8,16.04,15.08055487
11264,25.16,29.8,16.04,20.12670163
11265,25.16,29.8,35.01,15.73991633
11266,25.16,29.8,35.01,12.15818805
11267,25.16,29.8,35.01,17.96052583
11268,25.16,29.8,35.01,21.40090887
11269,25.16,29.8,35.01,14.13480523
11270,25.16,29.8,35.01,13.50212544
11271,25.16,29.8,35.01,20.21512542
11272,25.16,29.8,35.01,16.24063335
11273,25.16,29.8,35.01,17.3566476
11274,25.16,29.8,35.01,12.67800731
11275,25.16,29.8,35.01,24.34544129
11276,25.16,29.8,35.01,12.41677533
11277,25.16,29.8,35.01,4.448025795
11278,25.16,29.8,35.01,12.91231708
11279,25.16,29.8,35.01,17.14978055
11280,25.16,14.6,16.04,9.952049817
11281,25.16,14.6,16.04,8.910376924
11282,25.16,14.6,16.04,13.29258816
11283,25.16,14.6,16.04,8.549893738
11284,25.16,14.6,16.04,18.7082143
11285,25.16,14.6,16.04,18.24829788
11286,25.16,14.6,16.04,17.6938432
11287,25.16,14.6,16.04,12.74024026
11288,25.16,14.6,16.04,8.914479453
11289,25.16,14.6,16.04,8.430318172
11290,25.16,14.6,16.04,15.48676139
11291,25.16,14.6,16.04,20.51965583
11292,25.16,14.6,16.04,21.17831636
11293,25.16,14.6,16.04,27.89174341
11294,25.16,29.8,35.01,26.79983918
11295,25.16,29.8,35.01,24.7057676
11296,25.16,29.8,35.01,20.63173323
11297,25.16,29.8,35.01,16.73955482
11298,25.16,29.8,35.01,27.27128734
11299,25.16,29.8,35.01,25.80820536
11300,25.16,29.8,35.01,21.02165147
11301,25.16,29.8,35.01,26.30750722
11302,25.16,29.8,35.01,15.63752602
11303,25.16,29.8,35.01,21.44837136
11304,25.16,29.8,35.01,19.83550307
11305,25.16,29.8,35.01,19.61662112
11306,25.16,29.8,35.01,19.60756112
11307,25.16,29.8,16.04,16.05277006
11308,25.16,29.8,16.04,10.07739106
11309,25.16,29.8,16.04,8.238346551
11310,25.16,29.8,16.04,21.06323987
11311,25.16,29.8,16.04,15.40629853
11312,25.16,29.8,16.04,20.56144329
11313,25.16,29.8,35.01,16.07990236
11314,25.16,29.8,35.01,12.42080787
11315,25.16,29.8,35.01,18.34847756
11316,25.16,29.8,35.01,21.86317372
11317,25.16,29.8,35.01,14.44012046
11318,25.16,29.8,35.01,13.79377464
11319,25.16,29.8,35.01,20.65177706
11320,25.16,29.8,35.01,16.59143499
11321,25.16,29.8,35.01,17.73155542
11322,25.16,29.8,35.01,12.95185536
11323,25.16,29.8,35.01,24.87130876
11324,25.16,29.8,35.01,12.63064964
11325,25.16,29.8,35.01,4.524641373
11326,25.16,29.8,35.01,13.1347269
11327,25.16,29.8,35.01,17.4451791
11328,25.16,14.6,16.04,9.488621988
11329,25.16,14.6,16.04,8.495455707
11330,25.16,14.6,16.04,12.6736046
11331,25.16,14.6,16.04,8.151758805
11332,25.16,14.6,16.04,17.83704632
11333,25.16,14.6,16.04,17.3985464
11334,25.16,14.6,16.04,16.86991049
11335,25.16,14.6,16.04,12.14697737
11336,25.16,14.6,16.04,8.499367197
11337,25.16,14.6,16.04,8.037751403
11338,25.16,14.6,16.04,14.7656038
11339,25.16,14.6,16.04,19.56413614
11340,25.16,14.6,16.04,19.94689767
11341,25.16,14.6,16.04,26.26997076
11342,25.16,29.8,35.01,25.24155558
11343,25.16,29.8,35.01,23.26924433
11344,25.16,29.8,35.01,19.43209576
11345,25.16,29.8,35.01,15.76622907
11346,25.16,29.8,35.01,25.68559127
11347,25.16,29.8,35.01,24.30758057
11348,25.16,29.8,35.01,19.7993421
11349,25.16,29.8,35.01,24.77785039
11350,25.16,29.8,35.01,14.72827802
11351,25.16,29.8,35.01,20.20125024
11352,25.16,29.8,35.01,18.68216261
11353,25.16,29.8,35.01,18.4760076
11354,25.16,29.8,35.01,18.46747439
11355,25.16,29.8,16.04,15.11937758
11356,25.16,29.8,16.04,9.491438544
11357,25.16,29.8,16.04,7.759325755
11358,25.16,29.8,16.04,19.83851232
11359,25.16,29.8,16.04,14.51049531
11360,25.16,29.8,16.04,19.36589284
11361,25.16,29.8,35.01,15.14493227
11362,25.16,29.8,35.01,11.69859678
11363,25.16,29.8,35.01,17.28160058
11364,25.16,29.8,35.01,20.59193382
11365,25.16,29.8,35.01,13.60049592
11366,25.16,29.8,35.01,12.99173203
11367,25.16,29.8,35.01,19.45097413
11368,25.16,29.8,35.01,15.6267217
11369,25.16,29.8,35.01,16.70054953
11370,25.16,29.8,35.01,12.19876637
11371,25.16,29.8,35.01,23.42516006
11372,25.16,29.8,35.01,12.04248995
11373,25.16,29.8,35.01,4.313946615
11374,25.16,29.8,35.01,12.52309432
11375,25.16,29.8,35.01,16.6328257
11376,25.16,14.6,16.04,9.822237269
11377,25.16,14.6,16.04,8.79415175
11378,25.16,14.6,16.04,13.1192023
11379,25.16,14.6,16.04,8.438370634
11380,25.16,14.6,16.04,18.4641881
11381,25.16,14.6,16.04,18.01027073
11382,25.16,14.6,16.04,17.46304825
11383,25.16,14.6,16.04,12.57405912
11384,25.16,14.6,16.04,8.798200766
11385,25.16,14.6,16.04,8.320354788
11386,25.16,14.6,16.04,15.28475517
11387,25.16,14.6,16.04,20.25200154
11388,25.16,14.6,16.04,20.83337895
11389,25.16,14.6,16.04,27.43746245
11390,25.16,29.8,35.01,26.36334238
11391,25.16,29.8,35.01,24.30337755
11392,25.16,29.8,35.01,20.29569818
11393,25.16,29.8,35.01,16.46691281
11394,25.16,29.8,35.01,26.82711193
11395,25.16,29.8,35.01,25.38785959
11396,25.16,29.8,35.01,20.6792657
11397,25.16,29.8,35.01,25.87902918
11398,25.16,29.8,35.01,15.38283308
11399,25.16,29.8,35.01,21.09903548
11400,25.16,29.8,35.01,19.51243645
11401,25.16,29.8,35.01,19.29711949
11402,25.16,29.8,35.01,19.28820705
11403,25.16,29.8,16.04,15.79131391
11404,25.16,29.8,16.04,9.913257652
11405,25.16,29.8,16.04,8.104166198
11406,25.16,29.8,16.04,20.72017673
11407,25.16,29.8,16.04,15.15537165
11408,25.16,29.8,16.04,20.22655307
11409,25.16,29.8,35.01,15.8180043
11410,25.16,29.8,35.01,12.21850655
11411,25.16,29.8,35.01,18.04963056
11412,25.16,29.8,35.01,21.50708183
11413,25.16,29.8,35.01,14.20493001
11414,25.16,29.8,35.01,13.56911141
11415,25.16,29.8,35.01,20.31541554
11416,25.16,29.8,35.01,16.32120545
11417,25.16,29.8,35.01,17.4427564
11418,25.16,29.8,35.01,12.74090471
11419,25.16,29.8,35.01,24.4662225
11420,25.16,29.8,35.01,12.46589797
11421,25.16,29.8,35.01,4.465622856
11422,25.16,29.8,35.01,12.96340015
11423,25.16,29.8,35.01,17.21762767
11424,25.16,14.6,16.04,10.32339142
11425,25.16,14.6,16.04,9.242850503
11426,25.16,14.6,16.04,13.78857553
11427,25.16,14.6,16.04,8.868916579
11428,25.16,14.6,16.04,19.40627534
11429,25.16,14.6,16.04,18.92919802
11430,25.16,14.6,16.04,18.35405493
11431,25.16,14.6,16.04,13.21561782
11432,25.16,14.6,16.04,9.247106109
11433,25.16,14.6,16.04,8.744879281
11434,25.16,14.6,16.04,16.0646201
11435,25.16,14.6,16.04,21.28530732
11436,25.16,14.6,16.04,22.16504387
11437,25.16,14.6,16.04,29.19125892
11438,25.16,29.8,35.01,28.04848133
11439,25.16,29.8,35.01,25.85684402
11440,25.16,29.8,35.01,21.59299467
11441,25.16,29.8,35.01,17.5194742
11442,25.16,29.8,35.01,28.54189493
11443,25.16,29.8,35.01,27.0106459
11444,25.16,29.8,35.01,22.00107975
11445,25.16,29.8,35.01,27.53321094
11446,25.16,29.8,35.01,16.36610033
11447,25.16,29.8,35.01,22.44768111
11448,25.16,29.8,35.01,20.75966703
11449,25.16,29.8,35.01,20.53058705
11450,25.16,29.8,35.01,20.52110493
11451,25.16,29.8,16.04,16.80069117
11452,25.16,29.8,16.04,10.54691087
11453,25.16,29.8,16.04,8.622182691
11454,25.16,29.8,16.04,22.0446058
11455,25.16,29.8,16.04,16.12409962
11456,25.16,29.8,16.04,21.51942982
11457,25.16,29.8,35.01,16.8290876
11458,25.16,29.8,35.01,12.99951076
11459,25.16,29.8,35.01,19.20335891
11460,25.16,29.8,35.01,22.8818097
11461,25.16,29.8,35.01,15.11290596
11462,25.16,29.8,35.01,14.43644598
11463,25.16,29.8,35.01,21.61397236
11464,25.16,29.8,35.01,17.36445325
11465,25.16,29.8,35.01,18.5576935
11466,25.16,29.8,35.01,13.5553005
11467,25.16,29.8,35.01,26.03009797
11468,25.16,29.8,35.01,13.10193804
11469,25.16,29.8,35.01,4.693469664
11470,25.16,29.8,35.01,13.62482398
11471,25.16,29.8,35.01,18.09611241
11472,25.16,14.6,16.04,10.30372741
11473,25.16,14.6,16.04,9.225244711
11474,25.16,14.6,16.04,13.76231103
11475,25.16,14.6,16.04,8.852023057
11476,25.16,14.6,16.04,19.36931024
11477,25.16,14.6,16.04,18.89314166
11478,25.16,14.6,16.04,18.31909411
11479,25.16,14.6,16.04,13.1904447
11480,25.16,14.6,16.04,9.229492211
11481,25.16,14.6,16.04,8.728222025
11482,25.16,14.6,16.04,16.0340202
11483,25.16,14.6,16.04,21.24476304
11484,25.16,14.6,16.04,22.11279274
11485,25.16,14.6,16.04,29.12244443
11486,25.16,29.8,35.01,27.98236079
11487,25.16,29.8,35.01,25.79588996
11488,25.16,29.8,35.01,21.54209207
11489,25.16,29.8,35.01,17.47817438
11490,25.16,29.8,35.01,28.47461123
11491,25.16,29.8,35.01,26.94697192
11492,25.16,29.8,35.01,21.94921514
11493,25.16,29.8,35.01,27.46830508
11494,25.16,29.8,35.01,16.32751944
11495,25.16,29.8,35.01,22.3947637
11496,25.16,29.8,35.01,20.71072889
11497,25.16,29.8,35.01,20.48218894
11498,25.16,29.8,35.01,20.47272917
11499,25.16,29.8,16.04,16.76108579
11500,25.16,29.8,16.04,10.52204793
11501,25.16,29.8,16.04,8.601857048
11502,25.16,29.8,16.04,21.99263859
11503,25.16,29.8,16.04,16.08608921
11504,25.16,29.8,16.04,21.46870064
11505,25.16,29.8,35.01,16.78941528
11506,25.16,29.8,35.01,12.96886615
11507,25.16,29.8,35.01,19.15808956
11508,25.16,29.8,35.01,22.82786889
11509,25.16,29.8,35.01,15.07727931
11510,25.16,29.8,35.01,14.40241398
11511,25.16,29.8,35.01,21.56302031
11512,25.16,29.8,35.01,17.32351887
11513,25.16,29.8,35.01,18.51394621
11514,25.16,29.8,35.01,13.52334569
11515,25.16,29.8,35.01,25.9687355
11516,25.16,29.8,35.01,13.07698145
11517,25.16,29.8,35.01,4.684529538
11518,25.16,29.8,35.01,13.5988714
11519,25.16,29.8,35.01,18.06164291
11520,25.16,14.6,16.04,9.901988256
11521,25.16,14.6,16.04,8.865555266
11522,25.16,14.6,16.04,13.22572277
11523,25.16,14.6,16.04,8.50688541
11524,25.16,14.6,16.04,18.61410681
11525,25.16,14.6,16.04,18.1565039
11526,25.16,14.6,16.04,17.60483828
11527,25.16,14.6,16.04,12.67615333
11528,25.16,14.6,16.04,8.869637159
11529,25.16,14.6,16.04,8.387911342
11530,25.16,14.6,16.04,15.4088587
11531,25.16,14.6,16.04,20.41643629
11532,25.16,14.6,16.04,21.04529297
11533,25.16,14.6,16.04,27.71655223
11534,25.16,29.8,35.01,26.63150637
11535,25.16,29.8,35.01,24.55058789
11536,25.16,29.8,35.01,20.50214299
11537,25.16,29.8,35.01,16.63441179
11538,25.16,29.8,35.01,27.09999331
11539,25.16,29.8,35.01,25.64610112
11540,25.16,29.8,35.01,20.88961211
11541,25.16,29.8,35.01,26.14226681
11542,25.16,29.8,35.01,15.53930496
11543,25.16,29.8,35.01,21.31365172
11544,25.16,29.8,35.01,19.71091405
11545,25.16,29.8,35.01,19.49340691
11546,25.16,29.8,35.01,19.48440382
11547,25.16,29.8,16.04,15.9519408
11548,25.16,29.8,16.04,10.01409383
11549,25.16,29.8,16.04,8.186600569
11550,25.16,29.8,16.04,20.93093928
11551,25.16,29.8,16.04,15.30952983
11552,25.16,29.8,16.04,20.43229455
11553,25.16,29.8,35.01,15.97890268
11554,25.16,29.8,35.01,12.34279138
11555,25.16,29.8,35.01,18.23322871
11556,25.16,29.8,35.01,21.72584866
11557,25.16,29.8,35.01,14.34942044
11558,25.16,29.8,35.01,13.70713438
11559,25.16,29.8,35.01,20.52206092
11560,25.16,29.8,35.01,16.48722231
11561,25.16,29.8,35.01,17.62018152
11562,25.16,29.8,35.01,12.8705033
11563,25.16,29.8,35.01,24.71508926
11564,25.16,29.8,35.01,12.56711398
11565,25.16,29.8,35.01,4.501881177
11566,25.16,29.8,35.01,13.0686556
11567,25.16,29.8,35.01,17.35742503
11568,25.16,14.6,16.04,9.310797917
11569,25.16,14.6,16.04,8.336244335
11570,25.16,14.6,16.04,12.43609151
11571,25.16,14.6,16.04,7.998988577
11572,25.16,14.6,16.04,17.50276636
11573,25.16,14.6,16.04,17.07248426
11574,25.16,14.6,16.04,16.5537554
11575,25.16,14.6,16.04,11.91933367
11576,25.16,14.6,16.04,8.340082521
11577,25.16,14.6,16.04,7.887117762
11578,25.16,14.6,16.04,14.48888504
11579,25.16,14.6,16.04,19.19748918
11580,25.16,14.6,16.04,19.47438421
11581,25.16,14.6,16.04,25.64767275
11582,25.16,29.8,35.01,24.64361925
11583,25.16,29.8,35.01,22.71802924
11584,25.16,29.8,35.01,18.97177722
11585,25.16,29.8,35.01,15.39274967
11586,25.16,29.8,35.01,25.07713637
11587,25.16,29.8,35.01,23.73176877
11588,25.16,29.8,35.01,19.33032402
11589,25.16,29.8,35.01,24.19089858
11590,25.16,29.8,35.01,14.37938619
11591,25.16,29.8,35.01,19.72271154
11592,25.16,29.8,35.01,18.23960891
11593,25.16,29.8,35.01,18.03833742
11594,25.16,29.8,35.01,18.03000635
11595,25.16,29.8,16.04,14.76122117
11596,25.16,29.8,16.04,9.266599949
11597,25.16,29.8,16.04,7.575518433
11598,25.16,29.8,16.04,19.36856636
11599,25.16,29.8,16.04,14.16676244
11600,25.16,29.8,16.04,18.90714255
11601,25.16,29.8,35.01,14.7861705
11602,25.16,29.8,35.01,11.42147376
11603,25.16,29.8,35.01,16.87222419
11604,25.16,29.8,35.01,20.10414037
11605,25.16,29.8,35.01,13.27831963
11606,25.16,29.8,35.01,12.6839765
11607,25.16,29.8,35.01,18.99020839
11608,25.16,29.8,35.01,15.25654702
11609,25.16,29.8,35.01,16.30493742
11610,25.16,29.8,35.01,11.90979506
11611,25.16,29.8,35.01,22.87025154
11612,25.16,29.8,35.01,11.81680443
11613,25.16,29.8,35.01,4.233099939
11614,25.16,29.8,35.01,12.2884019
11615,25.16,29.8,35.01,16.32111376
11616,25.16,14.6,16.04,9.800974491
11617,25.16,14.6,16.04,8.775114529
11618,25.16,14.6,16.04,13.09080239
11619,25.16,14.6,16.04,8.420103593
11620,25.16,14.6,16.04,18.42421757
11621,25.16,14.6,16.04,17.97128283
11622,25.16,14.6,16.04,17.42524495
11623,25.16,14.6,16.04,12.54683931
11624,25.16,14.6,16.04,8.77915478
11625,25.16,14.6,16.04,8.302343223
11626,25.16,14.6,16.04,15.25166736
11627,25.16,14.6,16.04,20.20816083
11628,25.16,14.6,16.04,20.77687957
11629,25.16,14.6,16.04,27.36305304
11630,25.16,29.8,35.01,26.29184594
11631,25.16,29.8,35.01,24.23746767
11632,25.16,29.8,35.01,20.24065697
11633,25.16,29.8,35.01,16.42225513
11634,25.16,29.8,35.01,26.75435776
11635,25.16,29.8,35.01,25.31900863
11636,25.16,29.8,35.01,20.62318428
11637,25.16,29.8,35.01,25.80884618
11638,25.16,29.8,35.01,15.34111538
11639,25.16,29.8,35.01,21.04181565
11640,25.16,29.8,35.01,19.45951942
11641,25.16,29.8,35.01,19.24478639
11642,25.16,29.8,35.01,19.23589812
11643,25.16,29.8,16.04,15.74848844
11644,25.16,29.8,16.04,9.886373253
11645,25.16,29.8,16.04,8.08218799
11646,25.16,29.8,16.04,20.66398436
11647,25.16,29.8,16.04,15.11427083
11648,25.16,29.8,16.04,20.17169938
11649,25.16,29.8,35.01,15.77510644
11650,25.16,29.8,35.01,12.1853704
11651,25.16,29.8,35.01,18.00068061
11652,25.16,29.8,35.01,21.4487554
11653,25.16,29.8,35.01,14.16640675
11654,25.16,29.8,35.01,13.53231246
11655,25.16,29.8,35.01,20.26032086
11656,25.16,29.8,35.01,16.27694292
11657,25.16,29.8,35.01,17.39545227
11658,25.16,29.8,35.01,12.70635184
11659,25.16,29.8,35.01,24.39987098
11660,25.16,29.8,35.01,12.4389123
11661,25.16,29.8,35.01,4.455955858
11662,25.16,29.8,35.01,12.93533751
11663,25.16,29.8,35.01,17.18035565
11664,25.16,14.6,16.04,9.760154766
11665,25.16,14.6,16.04,8.738567372
11666,25.16,14.6,16.04,13.03628098
11667,25.16,14.6,16.04,8.385035008
11668,25.16,14.6,16.04,18.34748322
11669,25.16,14.6,16.04,17.89643489
11670,25.16,14.6,16.04,17.35267118
11671,25.16,14.6,16.04,12.49458343
11672,25.16,14.6,16.04,8.742590796
11673,25.16,14.6,16.04,8.267765094
11674,25.16,14.6,16.04,15.18814624
11675,25.16,14.6,16.04,20.12399659
11676,25.16,14.6,16.04,20.66841355
11677,25.16,14.6,16.04,27.2202038
11678,25.16,29.8,35.01,26.15458896
11679,25.16,29.8,35.01,24.11093559
11680,25.16,29.8,35.01,20.13499031
11681,25.16,29.8,35.01,16.3365225
11682,25.16,29.8,35.01,26.61468623
11683,25.16,29.8,35.01,25.18683036
11684,25.16,29.8,35.01,20.51552063
11685,25.16,29.8,35.01,25.6741107
11686,25.16,29.8,35.01,15.26102686
11687,25.16,29.8,35.01,20.93196653
11688,25.16,29.8,35.01,19.3579307
11689,25.16,29.8,35.01,19.14431869
11690,25.16,29.8,35.01,19.13547682
11691,25.16,29.8,16.04,15.66627321
11692,25.16,29.8,16.04,9.83476129
11693,25.16,29.8,16.04,8.039994804
11694,25.16,29.8,16.04,20.55610771
11695,25.16,29.8,16.04,15.03536654
11696,25.16,29.8,16.04,20.06639271
