timestep,Standard Tariff,7-Hour Off Peak Tariff,10-Hour Off Peak Tariff,Variable Time of Day Tariff,Export Tariff
8531,25.16,29.8,35.01,20.66466414,10.00
8532,25.16,29.8,35.01,24.62303155,10.00
8533,25.16,29.8,35.01,16.26294272,10.00
8534,25.16,29.8,35.01,15.5350066,10.00
8535,25.16,29.8,35.01,23.25871645,10.00
8536,25.16,29.8,35.01,18.6858245,10.00
8537,25.16,29.8,35.01,19.96986596,10.00
8538,25.16,29.8,35.01,14.58680918,10.00
8539,25.16,29.8,35.01,28.01089303,10.00
8540,25.16,29.8,35.01,13.90754247,10.00
8541,25.16,29.8,35.01,4.98205903,10.00
8542,25.16,29.8,35.01,14.46257932,10.00
8543,25.16,29.8,35.01,19.20879577,10.00
8544,25.16,14.6,16.04,10.48879785,10.00
8545,25.16,14.6,16.04,9.390943979,10.00
8546,25.16,14.6,16.04,14.00950283,10.00
8547,25.16,14.6,16.04,9.011018703,10.00
8548,25.16,14.6,16.04,19.71721218,10.00
8549,25.16,14.6,16.04,19.2324909,10.00
8550,25.16,14.6,16.04,18.64813258,10.00
8551,25.16,14.6,16.04,13.42736492,10.00
8552,25.16,14.6,16.04,9.395267771,10.00
8553,25.16,14.6,16.04,8.884994018,10.00
8554,25.16,14.6,16.04,16.32201531,10.00
8555,25.16,14.6,16.04,21.62635093,10.00
8556,25.16,14.6,16.04,22.60456122,10.00
8557,25.16,14.6,16.04,29.77010122,10.00
8558,25.16,29.8,35.01,28.60466315,10.00
8559,25.16,29.8,35.01,26.36956719,10.00
8560,25.16,29.8,35.01,22.02116868,10.00
8561,25.16,29.8,35.01,17.86687315,10.00
8562,25.16,29.8,35.01,29.10786079,10.00
8563,25.16,29.8,35.01,27.54624816,10.00
8564,25.16,29.8,35.01,22.4373458,10.00
8565,25.16,29.8,35.01,28.0791753,10.00
8566,25.16,29.8,35.01,16.69062868,10.00
8567,25.16,29.8,35.01,22.89280296,10.00
8568,25.16,29.8,35.01,21.17131674,10.00
8569,25.16,29.8,35.01,20.93769427,10.00
8570,25.16,29.8,35.01,20.92802412,10.00
8571,25.16,29.8,16.04,17.13383715,10.00
8572,25.16,29.8,16.04,10.75604875,10.00
8573,25.16,29.8,16.04,8.793154557,10.00
8574,25.16,29.8,16.04,22.48173495,10.00
8575,25.16,29.8,16.04,16.44382926,10.00
8576,25.16,29.8,16.04,21.94614509,10.00
8577,25.16,29.8,35.01,17.16279667,10.00
8578,25.16,29.8,35.01,13.25728199,10.00
8579,25.16,29.8,35.01,19.58414811,10.00
8580,25.16,29.8,35.01,23.33554002,10.00
8581,25.16,29.8,35.01,15.41258434,10.00
8582,25.16,29.8,35.01,14.72271062,10.00
8583,25.16,29.8,35.01,22.04256235,10.00
8584,25.16,29.8,35.01,17.70877824,10.00
8585,25.16,29.8,35.01,18.92567961,10.00
8586,25.16,29.8,35.01,13.82409265,10.00
8587,25.16,29.8,35.01,26.54625665,10.00
8588,25.16,29.8,35.01,13.3118637,10.00
8589,25.16,29.8,35.01,4.768670733,10.00
8590,25.16,29.8,35.01,13.84312758,10.00
8591,25.16,29.8,35.01,18.38605718,10.00
8592,25.16,14.6,16.04,10.65733957,10.00
8593,25.16,14.6,16.04,9.541844574,10.00
8594,25.16,14.6,16.04,14.23461783,10.00
8595,25.16,14.6,16.04,9.155814379,10.00
8596,25.16,14.6,16.04,20.03404285,10.00
8597,25.16,14.6,16.04,19.54153271,10.00
8598,25.16,14.6,16.04,18.9477845,10.00
8599,25.16,14.6,16.04,13.6431257,10.00
8600,25.16,14.6,16.04,9.546237844,10.00
8601,25.16,14.6,16.04,9.027764638,10.00
8602,25.16,14.6,16.04,16.58428946,10.00
8603,25.16,14.6,16.04,21.97385905,10.00
8604,25.16,14.6,16.04,23.05240965,10.00
8605,25.16,14.6,16.04,30.35991549,10.00
8606,25.16,29.8,35.01,29.17138741,10.00
8607,25.16,29.8,35.01,26.89200906,10.00
8608,25.16,29.8,35.01,22.45745876,10.00
8609,25.16,29.8,35.01,18.22085706,10.00
8610,25.16,29.8,35.01,29.68455456,10.00
8611,25.16,29.8,35.01,28.09200279,10.00
8612,25.16,29.8,35.01,22.88188131,10.00
8613,25.16,29.8,35.01,28.63548844,10.00
8614,25.16,29.8,35.01,17.02130848,10.00
8615,25.16,29.8,35.01,23.34636212,10.00
8616,25.16,29.8,35.01,21.59076929,10.00
8617,25.16,29.8,35.01,21.35251822,10.00
8618,25.16,29.8,35.01,21.34265649,10.00
8619,25.16,29.8,16.04,17.47329793,10.00
8620,25.16,29.8,16.04,10.96915085,10.00
8621,25.16,29.8,16.04,8.967367203,10.00
8622,25.16,29.8,16.04,22.9271499,10.00
8623,25.16,29.8,16.04,16.7696194,10.00
8624,25.16,29.8,16.04,22.38094878,10.00
8625,25.16,29.8,35.01,17.5028312,10.00
8626,25.16,29.8,35.01,13.51993928,10.00
8627,25.16,29.8,35.01,19.9721552,10.00
8628,25.16,29.8,35.01,23.79787081,10.00
8629,25.16,29.8,35.01,15.71794314,10.00
8630,25.16,29.8,35.01,15.01440143,10.00
8631,25.16,29.8,35.01,22.47927629,10.00
8632,25.16,29.8,35.01,18.05962993,10.00
8633,25.16,29.8,35.01,19.30064091,10.00
8634,25.16,29.8,35.01,14.09797976,10.00
8635,25.16,29.8,35.01,27.07219914,10.00
8636,25.16,29.8,35.01,13.52576852,10.00
8637,25.16,29.8,35.01,4.845297242,10.00
8638,25.16,29.8,35.01,14.06556913,10.00
8639,25.16,29.8,35.01,18.68149787,10.00
8640,25.16,14.6,16.04,10.72070843,10.00
8641,25.16,14.6,16.04,9.598580668,10.00
8642,25.16,14.6,16.04,14.31925729,10.00
8643,25.16,14.6,16.04,9.210255126,10.00
8644,25.16,14.6,16.04,20.15316587,10.00
8645,25.16,14.6,16.04,19.65772725,10.00
8646,25.16,14.6,16.04,19.06044859,10.00
8647,25.16,14.6,16.04,13.72424813,10.00
8648,25.16,14.6,16.04,9.60300006,10.00
8649,25.16,14.6,16.04,9.081443997,10.00
8650,25.16,14.6,16.04,16.68290014,10.00
8651,25.16,14.6,16.04,22.10451627,10.00
8652,25.16,14.6,16.04,23.22079315,10.00
8653,25.16,14.6,16.04,30.58167577,10.00
8654,25.16,29.8,35.01,29.38446623,10.00
8655,25.16,29.8,35.01,27.08843844,10.00
8656,25.16,29.8,35.01,22.62149651,10.00
8657,25.16,29.8,35.01,18.35394907,10.00
8658,25.16,29.8,35.01,29.90138175,10.00
8659,25.16,29.8,35.01,28.29719738,10.00
8660,25.16,29.8,35.01,23.0490192,10.00
8661,25.16,29.8,35.01,28.84465285,10.00
8662,25.16,29.8,35.01,17.14563854,10.00
8663,25.16,29.8,35.01,23.51689276,10.00
8664,25.16,29.8,35.01,21.74847642,10.00
8665,25.16,29.8,35.01,21.50848507,10.00
8666,25.16,29.8,35.01,21.4985513,10.00
8667,25.16,29.8,16.04,17.60092949,10.00
8668,25.16,29.8,16.04,11.04927367,10.00
8669,25.16,29.8,16.04,9.032868237,10.00
8670,25.16,29.8,16.04,23.09461846,10.00
8671,25.16,29.8,16.04,16.89211103,10.00
8672,25.16,29.8,16.04,22.54442768,10.00
8673,25.16,29.8,35.01,17.63067849,10.00
8674,25.16,29.8,35.01,13.61869402,10.00
8675,25.16,29.8,35.01,20.11803936,10.00
8676,25.16,29.8,35.01,23.97169944,10.00
8677,25.16,29.8,35.01,15.83275293,10.00
8678,25.16,29.8,35.01,15.12407229,10.00
8679,25.16,29.8,35.01,22.6434734,10.00
8680,25.16,29.8,35.01,18.19154428,10.00
8681,25.16,29.8,35.01,19.44162008,10.00
8682,25.16,29.8,35.01,14.20095673,10.00
8683,25.16,29.8,35.01,27.2699447,10.00
8684,25.16,29.8,35.01,13.60619315,10.00
8685,25.16,29.8,35.01,4.874107525,10.00
8686,25.16,29.8,35.01,14.14920343,10.00
8687,25.16,29.8,35.01,18.79257862,10.00
8688,25.16,14.6,16.04,11.03379963,10.00
8689,25.16,14.6,16.04,9.87890087,10.00
8690,25.16,14.6,16.04,14.73744174,10.00
8691,25.16,14.6,16.04,9.479234538,10.00
8692,25.16,14.6,16.04,20.74172575,10.00
8693,25.16,14.6,16.04,20.23181817,10.00
8694,25.16,14.6,16.04,19.61709639,10.00
8695,25.16,14.6,16.04,14.12505573,10.00
8696,25.16,14.6,16.04,9.883449328,10.00
8697,25.16,14.6,16.04,9.346661565,10.00
8698,25.16,14.6,16.04,17.17011321,10.00
8699,25.16,14.6,16.04,22.75006406,10.00
8700,25.16,14.6,16.04,24.05273792,10.00
8701,25.16,14.6,16.04,31.67734314,10.00
8702,25.16,29.8,35.01,30.43724048,10.00
8703,25.16,29.8,35.01,28.05895157,10.00
8704,25.16,29.8,35.01,23.43196994,10.00
8705,25.16,29.8,35.01,19.01152661,10.00
8706,25.16,29.8,35.01,30.97267583,10.00
8707,25.16,29.8,35.01,29.31101742,10.00
8708,25.16,29.8,35.01,23.87480973,10.00
8709,25.16,29.8,35.01,29.8780869,10.00
8710,25.16,29.8,35.01,17.75992524,10.00
8711,25.16,29.8,35.01,24.35944606,10.00
8712,25.16,29.8,35.01,22.52767165,10.00
8713,25.16,29.8,35.01,22.27908199,10.00
8714,25.16,29.8,35.01,22.26879232,10.00
8715,25.16,29.8,16.04,18.23152816,10.00
8716,25.16,29.8,16.04,11.44514238,10.00
8717,25.16,29.8,16.04,9.356494026,10.00
8718,25.16,29.8,16.04,23.9220427,10.00
8719,25.16,29.8,16.04,17.49731445,10.00
8720,25.16,29.8,16.04,23.35213991,10.00
8721,25.16,29.8,35.01,18.26234299,10.00
8722,25.16,29.8,35.01,14.10661884,10.00
8723,25.16,29.8,35.01,20.83881998,10.00
8724,25.16,29.8,35.01,24.83054737,10.00
8725,25.16,29.8,35.01,16.40000211,10.00
8726,25.16,29.8,35.01,15.66593117,10.00
8727,25.16,29.8,35.01,23.45473421,10.00
8728,25.16,29.8,35.01,18.84330325,10.00
8729,25.16,29.8,35.01,20.13816623,10.00
8730,25.16,29.8,35.01,14.70974261,10.00
8731,25.16,29.8,35.01,28.24696076,10.00
8732,25.16,29.8,35.01,14.00355302,10.00
8733,25.16,29.8,35.01,5.016452612,10.00
8734,25.16,29.8,35.01,14.56242156,10.00
8735,25.16,29.8,35.01,19.34140345,10.00
8736,25.16,14.6,16.04,10.37126701,10.00
8737,25.16,14.6,16.04,9.285714999,10.00
8738,25.16,14.6,16.04,13.8525212,10.00
8739,25.16,14.6,16.04,8.910046926,10.00
8740,25.16,14.6,16.04,19.49627357,10.00
8741,25.16,14.6,16.04,19.01698377,10.00
8742,25.16,14.6,16.04,18.4391734,10.00
8743,25.16,14.6,16.04,13.27690636,10.00
8744,25.16,14.6,16.04,9.289990342,10.00
8745,25.16,14.6,16.04,8.785434394,10.00
8746,25.16,14.6,16.04,16.13912113,10.00
8747,25.16,14.6,16.04,21.38401972,10.00
8748,25.16,14.6,16.04,22.29225873,10.00
8749,25.16,14.6,16.04,29.35880029,10.00
8750,25.16,29.8,35.01,28.2094638,10.00
8751,25.16,29.8,35.01,26.00524772,10.00
8752,25.16,29.8,35.01,21.71692628,10.00
8753,25.16,29.8,35.01,17.6200261,10.00
8754,25.16,29.8,35.01,28.70570931,10.00
8755,25.16,29.8,35.01,27.16567178,10.00
8756,25.16,29.8,35.01,22.12735354,10.00
8757,25.16,29.8,35.01,27.69123605,10.00
8758,25.16,29.8,35.01,16.46003252,10.00
8759,25.16,29.8,35.01,22.57651814,10.00
8760,25.16,29.8,35.01,20.87881581,10.00
8761,25.16,29.8,35.01,20.64842105,10.00
8762,25.16,29.8,35.01,20.63888451,10.00
8763,25.16,29.8,16.04,16.89711766,10.00
8764,25.16,29.8,16.04,10.60744419,10.00
8765,25.16,29.8,16.04,8.671669158,10.00
8766,25.16,29.8,16.04,22.17112941,10.00
8767,25.16,29.8,16.04,16.21664286,10.00
8768,25.16,29.8,16.04,21.64293921,10.00
8769,25.16,29.8,35.01,16.92567708,10.00
8770,25.16,29.8,35.01,13.07412062,10.00
8771,25.16,29.8,35.01,19.31357536,10.00
8772,25.16,29.8,35.01,23.01313838,10.00
8773,25.16,29.8,35.01,15.19964552,10.00
8774,25.16,29.8,35.01,14.51930304,10.00
8775,25.16,29.8,35.01,21.73802438,10.00
8776,25.16,29.8,35.01,17.46411542,10.00
8777,25.16,29.8,35.01,18.66420419,10.00
8778,25.16,29.8,35.01,13.63310028,10.00
8779,25.16,29.8,35.01,26.17949606,10.00
8780,25.16,29.8,35.01,13.16269938,10.00
8781,25.16,29.8,35.01,4.715236025,10.00
8782,25.16,29.8,35.01,13.68801024,10.00
8783,25.16,29.8,35.01,18.18003465,10.00
8784,25.16,14.6,16.04,10.63639892,10.00
8785,25.16,14.6,16.04,9.523095765,10.00
8786,25.16,14.6,16.04,14.20664817,10.00
8787,25.16,14.6,16.04,9.137824082,10.00
8788,25.16,14.6,16.04,19.99467788,10.00
8789,25.16,14.6,16.04,19.50313547,10.00
8790,25.16,14.6,16.04,18.91055392,10.00
8791,25.16,14.6,16.04,13.61631827,10.00
8792,25.16,14.6,16.04,9.527480402,10.00
8793,25.16,14.6,16.04,9.010025946,10.00
8794,25.16,14.6,16.04,16.55170292,10.00
8795,25.16,14.6,16.04,21.93068252,10.00
8796,25.16,14.6,16.04,22.99676623,10.00
8797,25.16,14.6,16.04,30.28663338,10.00
8798,25.16,29.8,35.01,29.10097414,10.00
8799,25.16,29.8,35.01,26.8270977,10.00
8800,25.16,29.8,35.01,22.40325142,10.00
8801,25.16,29.8,35.01,18.17687594,10.00
8802,25.16,29.8,35.01,29.61290261,10.00
8803,25.16,29.8,35.01,28.02419491,10.00
8804,25.16,29.8,35.01,22.82664951,10.00
8805,25.16,29.8,35.01,28.56636871,10.00
8806,25.16,29.8,35.01,16.9802228,10.00
8807,25.16,29.8,35.01,23.29000917,10.00
8808,25.16,29.8,35.01,21.53865395,10.00
8809,25.16,29.8,35.01,21.30097797,10.00
8810,25.16,29.8,35.01,21.29114004,10.00
8811,25.16,29.8,16.04,17.43112126,10.00
8812,25.16,29.8,16.04,10.94267375,10.00
8813,25.16,29.8,16.04,8.945721962,10.00
8814,25.16,29.8,16.04,22.87180884,10.00
8815,25.16,29.8,16.04,16.72914125,10.00
8816,25.16,29.8,16.04,22.32692612,10.00
8817,25.16,29.8,35.01,17.46058324,10.00
8818,25.16,29.8,35.01,13.48730514,10.00
8819,25.16,29.8,35.01,19.92394684,10.00
8820,25.16,29.8,35.01,23.74042802,10.00
8821,25.16,29.8,35.01,15.6800035,10.00
8822,25.16,29.8,35.01,14.97815999,10.00
8823,25.16,29.8,35.01,22.42501629,10.00
8824,25.16,29.8,35.01,18.01603798,10.00
8825,25.16,29.8,35.01,19.25405344,10.00
8826,25.16,29.8,35.01,14.06395036,10.00
8827,25.16,29.8,35.01,27.00685284,10.00
8828,25.16,29.8,35.01,13.49919168,10.00
8829,25.16,29.8,35.01,4.835776698,10.00
8830,25.16,29.8,35.01,14.03793164,10.00
8831,25.16,29.8,35.01,18.64479052,10.00
8832,25.16,14.6,16.04,10.6019528,10.00
8833,25.16,14.6,16.04,9.492255095,10.00
8834,25.16,14.6,16.04,14.16063976,10.00
8835,25.16,14.6,16.04,9.108231121,10.00
8836,25.16,14.6,16.04,19.92992485,10.00
8837,25.16,14.6,16.04,19.43997431,10.00
8838,25.16,14.6,16.04,18.84931184,10.00
8839,25.16,14.6,16.04,13.57222164,10.00
8840,25.16,14.6,16.04,9.496625533,10.00
8841,25.16,14.6,16.04,8.98084686,10.00
8842,25.16,14.6,16.04,16.49810002,10.00
8843,25.16,14.6,16.04,21.85965972,10.00
8844,25.16,14.6,16.04,22.90523614,10.00
8845,25.16,14.6,16.04,30.16608867,10.00
8846,25.16,29.8,35.01,28.98514851,10.00
8847,25.16,29.8,35.01,26.72032239,10.00
8848,25.16,29.8,35.01,22.3140836,10.00
8849,25.16,29.8,35.01,18.10452963,10.00
8850,25.16,29.8,35.01,29.49503944,10.00
8851,25.16,29.8,35.01,27.91265501,10.00
8852,25.16,29.8,35.01,22.7357965,10.00
8853,25.16,29.8,35.01,28.45267088,10.00
8854,25.16,29.8,35.01,16.91263933,10.00
8855,25.16,29.8,35.01,23.19731193,10.00
8856,25.16,29.8,35.01,21.45292733,10.00
8857,25.16,29.8,35.01,21.21619733,10.00
8858,25.16,29.8,35.01,21.20639856,10.00
8859,25.16,29.8,16.04,17.36174315,10.00
8860,25.16,29.8,16.04,10.8991205,10.00
8861,25.16,29.8,16.04,8.910116837,10.00
8862,25.16,29.8,16.04,22.78077609,10.00
8863,25.16,29.8,16.04,16.66255711,10.00
8864,25.16,29.8,16.04,22.23806208,10.00
8865,25.16,29.8,35.01,17.39108787,10.00
8866,25.16,29.8,35.01,13.43362393,10.00
8867,25.16,29.8,35.01,19.84464696,10.00
8868,25.16,29.8,35.01,23.64593806,10.00
8869,25.16,29.8,35.01,15.61759507,10.00
8870,25.16,29.8,35.01,14.91854499,10.00
8871,25.16,29.8,35.01,22.33576183,10.00
8872,25.16,29.8,35.01,17.94433183,10.00
8873,25.16,29.8,35.01,19.17741983,10.00
8874,25.16,29.8,35.01,14.00797403,10.00
8875,25.16,29.8,35.01,26.89936209,10.00
8876,25.16,29.8,35.01,13.45547438,10.00
8877,25.16,29.8,35.01,4.820115972,10.00
8878,25.16,29.8,35.01,13.99246962,10.00
8879,25.16,29.8,35.01,18.58440912,10.00
8880,25.16,14.6,16.04,10.29264927,10.00
8881,25.16,14.6,16.04,9.215326116,10.00
8882,25.16,14.6,16.04,13.74751438,10.00
8883,25.16,14.6,16.04,8.842505735,10.00
8884,25.16,14.6,16.04,19.34848518,10.00
8885,25.16,14.6,16.04,18.87282855,10.00
8886,25.16,14.6,16.04,18.29939819,10.00
8887,25.16,14.6,16.04,13.17626289,10.00
8888,25.16,14.6,16.04,9.219569051,10.00
8889,25.16,14.6,16.04,8.718837809,10.00
8890,25.16,14.6,16.04,16.0167811,10.00
8891,25.16,14.6,16.04,21.22192157,10.00
8892,25.16,14.6,16.04,22.08335597,10.00
8893,25.16,14.6,16.04,29.08367634,10.00
8894,25.16,29.8,35.01,27.94511039,10.00
8895,25.16,29.8,35.01,25.76155021,10.00
8896,25.16,29.8,35.01,21.51341502,10.00
8897,25.16,29.8,35.01,17.45490726,10.00
8898,25.16,29.8,35.01,28.43670554,10.00
8899,25.16,29.8,35.01,26.91109984,10.00
8900,25.16,29.8,35.01,21.91999612,10.00
8901,25.16,29.8,35.01,27.43173899,10.00
8902,25.16,29.8,35.01,16.30578408,10.00
8903,25.16,29.8,35.01,22.36495157,10.00
8904,25.16,29.8,35.01,20.68315856,10.00
8905,25.16,29.8,35.01,20.45492284,10.00
8906,25.16,29.8,35.01,20.44547567,10.00
8907,25.16,29.8,16.04,16.73877326,10.00
8908,25.16,29.8,16.04,10.50804088,10.00
8909,25.16,29.8,16.04,8.590406168,10.00
8910,25.16,29.8,16.04,21.96336177,10.00
8911,25.16,29.8,16.04,16.06467525,10.00
8912,25.16,29.8,16.04,21.44012129,10.00
8913,25.16,29.8,35.01,16.76706504,10.00
8914,25.16,29.8,35.01,12.95160186,10.00
8915,25.16,29.8,35.01,19.13258611,10.00
8916,25.16,29.8,35.01,22.7974802,10.00
8917,25.16,29.8,35.01,15.05720828,10.00
8918,25.16,29.8,35.01,14.38324134,10.00
8919,25.16,29.8,35.01,21.5343154,10.00
8920,25.16,29.8,35.01,17.30045763,10.00
8921,25.16,29.8,35.01,18.48930026,10.00
8922,25.16,29.8,35.01,13.50534327,10.00
8923,25.16,29.8,35.01,25.93416565,10.00
8924,25.16,29.8,35.01,13.06292163,10.00
8925,25.16,29.8,35.01,4.679492929,10.00
8926,25.16,29.8,35.01,13.58425046,10.00
8927,25.16,29.8,35.01,18.04222379,10.00
8928,25.16,14.6,16.04,10.36033849,10.00
8929,25.16,14.6,16.04,9.275930356,10.00
8930,25.16,14.6,16.04,13.83792438,10.00
8931,25.16,14.6,16.04,8.900658136,10.00
8932,25.16,14.6,16.04,19.47572975,10.00
8933,25.16,14.6,16.04,18.99694499,10.00
8934,25.16,14.6,16.04,18.41974348,10.00
8935,25.16,14.6,16.04,13.26291608,10.00
8936,25.16,14.6,16.04,9.280201194,10.00
8937,25.16,14.6,16.04,8.776176912,10.00
8938,25.16,14.6,16.04,16.12211484,10.00
8939,25.16,14.6,16.04,21.36148672,10.00
8940,25.16,14.6,16.04,22.2632195,10.00
8941,25.16,14.6,16.04,29.32055576,10.00
8942,25.16,29.8,35.01,28.17271647,10.00
8943,25.16,29.8,35.01,25.97137173,10.00
8944,25.16,29.8,35.01,21.68863652,10.00
8945,25.16,29.8,35.01,17.5970732,10.00
8946,25.16,29.8,35.01,28.66831554,10.00
8947,25.16,29.8,35.01,27.13028415,10.00
8948,25.16,29.8,35.01,22.09852913,10.00
8949,25.16,29.8,35.01,27.65516379,10.00
8950,25.16,29.8,35.01,16.43859069,10.00
8951,25.16,29.8,35.01,22.54710862,10.00
8952,25.16,29.8,35.01,20.85161782,10.00
8953,25.16,29.8,35.01,20.62152318,10.00
8954,25.16,29.8,35.01,20.61199906,10.00
8955,25.16,29.8,16.04,16.87510647,10.00
8956,25.16,29.8,16.04,10.5936263,10.00
8957,25.16,29.8,16.04,8.660372923,10.00
8958,25.16,29.8,16.04,22.14224797,10.00
8959,25.16,29.8,16.04,16.19551809,10.00
8960,25.16,29.8,16.04,21.61474583,10.00
8961,25.16,29.8,35.01,16.90362868,10.00
8962,25.16,29.8,35.01,13.05708949,10.00
8963,25.16,29.8,35.01,19.28841634,10.00
8964,25.16,29.8,35.01,22.98316009,10.00
8965,25.16,29.8,35.01,15.17984555,10.00
8966,25.16,29.8,35.01,14.50038932,10.00
8967,25.16,29.8,35.01,21.70970713,10.00
8968,25.16,29.8,35.01,17.44136562,10.00
8969,25.16,29.8,35.01,18.63989108,10.00
8970,25.16,29.8,35.01,13.61534099,10.00
8971,25.16,29.8,35.01,26.14539308,10.00
8972,25.16,29.8,35.01,13.14882944,10.00
8973,25.16,29.8,35.01,4.710267436,10.00
8974,25.16,29.8,35.01,13.67358677,10.00
8975,25.16,29.8,35.01,18.16087779,10.00
8976,25.16,14.6,16.04,10.8904568,10.00
8977,25.16,14.6,16.04,9.750561614,10.00
8978,25.16,14.6,16.04,14.54598397,10.00
8979,25.16,14.6,16.04,9.356087447,10.00
8980,25.16,14.6,16.04,20.47226484,10.00
8981,25.16,14.6,16.04,19.9689816,10.00
8982,25.16,14.6,16.04,19.36224582,10.00
8983,25.16,14.6,16.04,13.94155362,10.00
8984,25.16,14.6,16.04,9.755050982,10.00
8985,25.16,14.6,16.04,9.225236762,10.00
8986,25.16,14.6,16.04,16.94705201,10.00
8987,25.16,14.6,16.04,22.45451232,10.00
8988,25.16,14.6,16.04,23.67184788,10.00
8989,25.16,14.6,16.04,31.17571275,10.00
8990,25.16,29.8,35.01,29.95524788,10.00
8991,25.16,29.8,35.01,27.61462065,10.00
8992,25.16,29.8,35.01,23.06091015,10.00
8993,25.16,29.8,35.01,18.71046728,10.00
8994,25.16,29.8,35.01,30.48220427,10.00
8995,25.16,29.8,35.01,28.84685926,10.00
8996,25.16,29.8,35.01,23.4967373,10.00
8997,25.16,29.8,35.01,29.40494884,10.00
8998,25.16,29.8,35.01,17.47868579,10.00
8999,25.16,29.8,35.01,23.97369911,10.00
9000,25.16,29.8,35.01,22.17093198,10.00
9001,25.16,29.8,35.01,21.9262789,10.00
9002,25.16,29.8,35.01,21.91615217,10.00
9003,25.16,29.8,16.04,17.9428206,10.00
9004,25.16,29.8,16.04,11.26390144,10.00
9005,25.16,29.8,16.04,9.208328134,10.00
9006,25.16,29.8,16.04,23.5432223,10.00
9007,25.16,29.8,16.04,17.22023361,10.00
9008,25.16,29.8,16.04,22.98234428,10.00
9009,25.16,29.8,35.01,17.97314745,10.00
9010,25.16,29.8,35.01,13.88323177,10.00
9011,25.16,29.8,35.01,20.50882432,10.00
9012,25.16,29.8,35.01,24.43734024,10.00
9013,25.16,29.8,35.01,16.1402979,10.00
9014,25.16,29.8,35.01,15.41785142,10.00
9015,25.16,29.8,35.01,23.08331393,10.00
9016,25.16,29.8,35.01,18.54490784,10.00
9017,25.16,29.8,35.01,19.81926587,10.00
9018,25.16,29.8,35.01,14.4768047,10.00
9019,25.16,29.8,35.01,27.7996526,10.00
9020,25.16,29.8,35.01,13.82162938,10.00
9021,25.16,29.8,35.01,4.95128263,10.00
9022,25.16,29.8,35.01,14.37323752,10.00
9023,25.16,29.8,35.01,19.09013447,10.00
9024,25.16,14.6,16.04,10.7913784,10.00
9025,25.16,14.6,16.04,9.661853671,10.00
9026,25.16,14.6,16.04,14.41364858,10.00
9027,25.16,14.6,16.04,9.270968321,10.00
9028,25.16,14.6,16.04,20.28601377,10.00
9029,25.16,14.6,16.04,19.78730926,10.00
9030,25.16,14.6,16.04,19.1860934,10.00
9031,25.16,14.6,16.04,13.81471718,10.00
9032,25.16,14.6,16.04,9.666302196,10.00
9033,25.16,14.6,16.04,9.14130808,10.00
9034,25.16,14.6,16.04,16.79287236,10.00
9035,25.16,14.6,16.04,22.25022731,10.00
9036,25.16,14.6,16.04,23.40857713,10.00
9037,25.16,14.6,16.04,30.8289864,10.00
9038,25.16,29.8,35.01,29.62209516,10.00
9039,25.16,29.8,35.01,27.30749964,10.00
9040,25.16,29.8,35.01,22.80443405,10.00
9041,25.16,29.8,35.01,18.50237543,10.00
9042,25.16,29.8,35.01,30.14319091,10.00
9043,25.16,29.8,35.01,28.52603368,10.00
9044,25.16,29.8,35.01,23.23541407,10.00
9045,25.16,29.8,35.01,29.07791637,10.00
9046,25.16,29.8,35.01,17.28429342,10.00
9047,25.16,29.8,35.01,23.70707127,10.00
9048,25.16,29.8,35.01,21.92435394,10.00
9049,25.16,29.8,35.01,21.68242181,10.00
9050,25.16,29.8,35.01,21.67240771,10.00
9051,25.16,29.8,16.04,17.74326626,10.00
9052,25.16,29.8,16.04,11.13862792,10.00
9053,25.16,29.8,16.04,9.105916042,10.00
9054,25.16,29.8,16.04,23.28138208,10.00
9055,25.16,29.8,16.04,17.02871566,10.00
9056,25.16,29.8,16.04,22.72674197,10.00
9057,25.16,29.8,35.01,17.77325583,10.00
9058,25.16,29.8,35.01,13.72882689,10.00
9059,25.16,29.8,35.01,20.28073171,10.00
9060,25.16,29.8,35.01,24.16555592,10.00
9061,25.16,29.8,35.01,15.96079065,10.00
9062,25.16,29.8,35.01,15.24637899,10.00
9063,25.16,29.8,35.01,22.82658867,10.00
9064,25.16,29.8,35.01,18.33865728,10.00
9065,25.16,29.8,35.01,19.59884231,10.00
9066,25.16,29.8,35.01,14.31579829,10.00
9067,25.16,29.8,35.01,27.49047372,10.00
9068,25.16,29.8,35.01,13.69588398,10.00
9069,25.16,29.8,35.01,4.906237214,10.00
9070,25.16,29.8,35.01,14.24247374,10.00
9071,25.16,29.8,35.01,18.91645765,10.00
9072,25.16,14.6,16.04,10.52549315,10.00
9073,25.16,14.6,16.04,9.423798411,10.00
9074,25.16,14.6,16.04,14.0585154,10.00
